package_name,category,repo_age_days,days_since_last_commit,releases_per_year,stars_per_day,contributors_per_year,doc_completeness_score,has_license,weekly_downloads,open_issues,well_maintained
vfile-message,Utility libraries,3177,368,2.5292728989612843,0.0031476235442241107,0.5748347497639282,1.0,1,52819910,1.0,0
@sindresorhus/is,Utility libraries,3233,79,7.117460562944634,0.5536653263223013,5.8747293535416025,1.0,1,51449565,0.0,1
micromark-util-symbol,Utility libraries,2815,445,1.1677619893428064,0.780461811722913,11.288365896980462,1.0,1,59563170,15.0,0
unist-util-stringify-position,Utility libraries,3757,1119,1.263840830449827,0.0015970188980569604,0.29165557625765237,1.0,1,56131196,0.0,0
micromark-util-classify-character,Utility libraries,2815,445,1.0380106571936056,0.780461811722913,11.288365896980462,1.0,1,46089927,15.0,0
micromark-util-subtokenize,Utility libraries,2815,445,1.81651865008881,0.780461811722913,11.288365896980462,1.0,1,42173895,15.0,0
mdast-util-to-hast,Utility libraries,3694,248,5.932593394694098,0.03302652950730915,2.966296697347049,1.0,1,43423224,0.0,1
fb-watchman,Utility libraries,4990,0,1.2443386773547094,2.73627254509018,36.012625250501,2.0,1,48352626,252.0,1
meow,Utility libraries,4308,8,3.9000696378830084,0.862116991643454,3.815285515320334,1.0,1,42328996,3.0,1
micromark-util-decode-numeric-character-reference,Utility libraries,2815,445,0.7785079928952042,0.780461811722913,11.288365896980462,1.0,1,45958298,15.0,0
process-warning,Utility libraries,2224,0,1.8065422661870503,0.0170863309352518,2.956160071942446,1.0,1,46968335,1.0,1
micromark-util-sanitize-uri,Utility libraries,2815,445,1.1677619893428064,0.780461811722913,11.288365896980462,1.0,1,48655502,15.0,0
micromark-util-encode,Utility libraries,2815,445,1.1677619893428064,0.780461811722913,11.288365896980462,1.0,1,48645838,15.0,0
mdast-util-to-markdown,Utility libraries,2149,96,6.968473708701722,0.06514657980456026,0.6798510935318752,1.0,1,44666141,8.0,1
micromark-util-html-tag-name,Utility libraries,2815,445,1.1677619893428064,0.780461811722913,11.288365896980462,1.0,1,38373357,15.0,0
micromark-util-chunked,Utility libraries,2815,445,1.0380106571936056,0.780461811722913,11.288365896980462,1.0,1,42398462,15.0,0
micromark-util-resolve-all,Utility libraries,2815,445,1.0380106571936056,0.780461811722913,11.288365896980462,1.0,1,45979778,15.0,0
mdast-util-phrasing,Utility libraries,3160,910,1.0402689873417723,0.00031645569620253165,0.34675632911392407,1.0,1,41417109,0.0,0
micromark-util-combine-extensions,Utility libraries,2815,445,1.0380106571936056,0.780461811722913,11.288365896980462,1.0,1,45830142,15.0,0
unist-util-position,Utility libraries,4044,1119,1.174146884272997,0.0019782393669634025,0.3612759643916914,1.0,1,43351061,0.0,0
micromark-util-normalize-identifier,Utility libraries,2815,445,1.0380106571936056,0.780461811722913,11.288365896980462,1.0,1,45887512,15.0,0
micromark-util-decode-string,Utility libraries,2815,445,0.7785079928952042,0.780461811722913,11.288365896980462,1.0,1,44268293,15.0,0
hast-util-whitespace,Utility libraries,3757,1094,0.7777482033537397,0.001064679265371307,0.29165557625765237,1.0,1,37993798,0.0,0
mdast-util-gfm-autolink-literal,Utility libraries,2144,56,1.7035914179104477,0.007462686567164179,0.5110774253731343,1.0,1,34119267,3.0,1
mdast-util-gfm-strikethrough,Utility libraries,2145,56,1.7027972027972027,0.002331002331002331,0.5108391608391608,1.0,1,31883146,1.0,1
mdast-util-find-and-replace,Utility libraries,2112,572,2.075284090909091,0.005681818181818182,0.6917613636363635,1.0,1,34467358,0.0,0
mdast-util-mdx-jsx,Utility libraries,2061,252,4.430494905385735,0.015526443474041727,1.0633187772925763,1.0,1,34673068,0.0,1
mdast-util-mdx-expression,Utility libraries,2067,252,2.1204644412191582,0.0024189646831156266,0.353410740203193,1.0,1,30966973,0.0,1
mdast-util-gfm,Utility libraries,2140,534,1.5360981308411215,0.011214953271028037,0.3413551401869159,1.0,1,34561305,0.0,0
mdast-util-gfm-footnote,Utility libraries,1761,56,1.037052810902896,0.0028392958546280523,0.4148211243611585,1.0,1,32261224,0.0,1
mdast-util-gfm-table,Utility libraries,2140,56,2.730841121495327,0.007009345794392523,0.5120327102803738,1.0,1,32209872,1.0,1
filelist,Utility libraries,4429,109,1.154549559720027,0.0015804922104312486,0.7422104312485889,2.0,1,30351956,3.0,1
mdast-util-mdxjs-esm,Utility libraries,2068,685,1.9428191489361701,0.0033849129593810446,0.35323984526112184,1.0,1,33707977,0.0,0
mdast-util-gfm-task-list-item,Utility libraries,2140,1106,1.8774532710280372,0.002803738317757009,0.3413551401869159,1.0,1,31846231,2.0,0
hast-util-parse-selector,Utility libraries,3811,1094,1.341773812647599,0.003411178168459722,0.2875229598530569,1.0,1,28148565,0.0,0
hast-util-to-jsx-runtime,Utility libraries,1292,512,4.240518575851393,0.06811145510835913,1.1308049535603715,1.0,1,29206821,1.0,0
classnames,Utility libraries,4285,2,2.557176196032672,4.1514585764294045,4.773395565927655,2.0,1,31477086,11.0,1
normalize-range,Utility libraries,3974,8,0.27572974333165573,0.004529441368897836,0.27572974333165573,2.0,1,23864398,0.0,1
hastscript,Utility libraries,3808,133,2.11016281512605,0.052521008403361345,0.5754989495798319,1.0,1,26383254,1.0,1
has-values,Utility libraries,4142,2051,0.6172742636407532,0.005552873008208595,0.08818203766296476,2.0,1,22183573,3.0,0
hast-util-from-parse5,Utility libraries,3655,525,2.2984268125854994,0.004651162790697674,0.5995896032831738,1.0,1,20893332,0.0,0
vfile-location,Utility libraries,3826,645,1.7183742812336644,0.0036591740721380033,0.28639571353894405,1.0,1,22233617,0.0,0
hast-util-to-html,Utility libraries,3694,525,3.065173253925284,0.03194369247428262,0.7910124526258797,1.0,1,18087202,1.0,0
yup,Data validation,4328,5,11.139787430683919,5.4699630314232905,14.431088262476896,2.0,1,12634275,247.0,1
joi,Data validation,5064,42,17.959567535545023,4.184044233807267,19.474229857819907,1.0,1,22623983,201.0,1
ajv,Data validation,4089,79,32.067681584739546,3.616043042308633,18.936903888481293,1.0,1,357459902,369.0,1
superstruct,Data validation,3171,667,10.366603595080417,2.250709555345317,7.832544938505204,1.0,1,5521576,103.0,0
ajv-formats,Data validation,2201,710,5.974102680599727,0.10358927760109041,1.991367560199909,2.0,1,116254198,62.0,0
ip-address,Data validation,5613,5,3.7741849278460715,0.10903260288615714,1.9521646178514165,2.0,1,76657345,6.0,1
@eslint/object-schema,Data validation,826,1,4.8641041162227605,0.4152542372881356,11.054782082324456,1.0,1,104362942,5.0,1
css-tree,Data validation,3617,146,6.058888581697539,0.5841857893281726,3.0294442908487693,1.0,1,103984553,70.0,1
xmlchars,Data validation,2946,210,1.1158350305498983,0.0010183299389002036,0.6199083503054991,2.0,1,74252604,13.0,1
@standard-schema/spec,Data validation,843,16,3.4661921708185055,4.238434163701068,40.727758007117444,2.0,1,86990172,36.0,1
requires-port,Data validation,4283,1111,0.25583703011907544,0.0025682932523931824,0.34111604015876723,2.0,1,51949083,2.0,0
validate-npm-package-name,Data validation,4277,41,1.8787701660042087,0.07364975450081833,1.8787701660042087,1.0,1,38699165,3.0,1
validate-npm-package-license,Data validation,4105,1932,0.8897685749086479,0.00682095006090134,0.1779537149817296,1.0,1,37348731,0.0,0
react-hook-form,Data validation,2703,0,143.6918531169311,10.121843086852163,52.64205840770872,1.0,1,58020262,10.0,1
@hookform/resolvers,Data validation,2291,4,22.95766041030118,0.9847228284591881,11.159973810563073,2.0,1,44632897,3.0,1
zod-validation-error,Data validation,1430,2,10.727622377622378,0.7153846153846154,4.0867132867132865,2.0,1,40898754,8.0,1
validator,Data validation,5776,0,13.785405124653739,4.1104570637119116,37.372359764542935,2.0,1,25606935,463.0,1
valibot,Data validation,1119,0,31.66152815013405,7.925826630920465,52.64205840770872,1.0,1,16029576,161.0,1
@sideway/address,Data validation,2686,912,0.9518801191362621,0.012285927029039464,1.2238458674609085,1.0,1,14158142,2.0,0
ajv-draft-04,Data validation,1897,1122,0.5776225619399051,0.005798629414865577,0.1925408539799684,2.0,1,15181467,4.0,0
@hapi/address,Data validation,2686,912,2.1757259865971705,0.012285927029039464,1.2238458674609085,1.0,1,8562425,2.0,0
@redocly/ajv,Data validation,2226,114,3.6098382749326143,0.0008984725965858042,32.32446091644205,1.0,1,7606243,0.0,1
jsonschema,Data validation,5136,82,2.7735105140186915,0.3648753894080997,5.262558411214953,2.0,1,6395002,73.0,1
@mapbox/jsonlint-lines-primitives,Data validation,3044,34,0.4799605781865966,0.0009855453350854138,1.9198423127463864,1.0,1,5785972,0.0,1
@apidevtools/swagger-parser,Data validation,4301,257,1.1039874447802838,0.2803999069983725,3.227040223203906,1.0,1,5596383,64.0,1
@exodus/schemasafe,Data validation,2240,435,4.891741071428572,0.07946428571428571,6.033147321428571,2.0,1,4796219,19.0,0
oas-validator,Data validation,3569,1007,5.219319137013168,0.20930232558139536,1.9444522275147098,2.0,1,4402596,45.0,0
valid-url,Data validation,4750,1776,0.6920526315789474,0.04463157894736842,0.6151578947368421,2.0,1,4166072,21.0,0
formik,Data validation,3332,261,23.45843337334934,10.121843086852163,50.53428871548619,1.0,1,4636813,838.0,1
swagger2openapi,Data validation,3569,1007,15.964976183804987,0.20930232558139536,1.9444522275147098,2.0,1,4217078,45.0,0
z-schema,Data validation,4755,0,12.213406940063091,0.07276550998948475,3.1493690851735017,2.0,1,3430937,0.0,1
is2,Data validation,4912,1307,2.230761400651466,0.002035830618892508,0.5948697068403909,2.0,1,4525259,4.0,0
dependency-cruiser,Data validation,3538,0,59.98028547201808,1.9796495195025439,5.368287167891464,1.0,1,2924523,39.0,1
validate.io-array,Data validation,4351,4080,0.8394621925994025,0.000689496667432774,0.1678924385198805,2.0,1,2877271,0.0,0
validate.io-function,Data validation,4351,4178,0.5036773155596415,0.000689496667432774,0.08394621925994025,2.0,1,2831568,0.0,0
email-validator,Data validation,5155,1043,1.3462172647914645,0.08729388942774007,1.7004849660523762,2.0,1,2471445,23.0,0
ow,Data validation,3226,286,5.3213732176069435,1.198388096714197,4.302386856788592,1.0,1,2698882,0.0,1
drizzle-zod,Data validation,1862,0,28.247046186895812,10.121843086852163,26.481605800214822,2.0,1,2146033,1930.0,1
zod-from-json-schema,Data validation,486,13,12.024691358024691,0.06995884773662552,3.006172839506173,2.0,1,2581246,0.0,1
validate.io-integer-array,Data validation,4177,4177,0.17488628202058895,0.00047881254488867607,0.08744314101029448,2.0,1,2057715,0.0,0
validate.io-number,Data validation,4351,4178,0.41973109629970123,0.0004596644449551827,0.08394621925994025,2.0,1,1997846,0.0,0
is-lite,Data validation,3065,249,3.336704730831974,0.005872756933115824,0.11916802610114192,1.0,1,2021519,0.0,1
validate.io-integer,Data validation,4351,4175,0.5876235348195817,0.0004596644449551827,0.08394621925994025,2.0,1,2218009,0.0,0
express-validator,Data validation,5412,15,8.436114190687361,1.1528085735402809,9.448447893569845,1.0,1,1758858,82.0,1
swagger-parser,Data validation,4301,257,6.878691002092537,0.2803999069983725,3.227040223203906,1.0,1,1718847,64.0,1
tcomb-validation,Data validation,4357,3270,2.9340716089052097,0.09111774156529723,0.5029837043837503,2.0,1,1512109,13.0,0
is-json,Data validation,4482,64,0.9779116465863454,0.016287371709058456,0.08149263721552878,2.0,1,1631560,9.0,1
magic-bytes.js,Data validation,3046,5,5.875656598818122,0.05318450426789232,2.997783978988838,1.0,1,1341717,10.0,1
@eslint/css-tree,Data validation,524,1,18.82013358778626,0.04198473282442748,27.18463740458015,1.0,1,1586555,7.0,1
prop-types-exact,Data validation,3342,90,1.3114901256732496,0.07091561938958707,0.21858168761220825,1.0,1,1170623,1.0,1
graphql-query-complexity,Data validation,3284,7,2.891747868453106,0.22838002436053592,2.335642509135201,2.0,1,1006694,13.0,1
is-scoped,Data validation,3417,1482,0.42756804214223,0.0073163593795727245,0.3206760316066725,1.0,1,1466068,0.0,0
convict,Data validation,5303,86,4.408070903262304,0.4478597020554403,5.992221384122195,1.0,1,1234893,72.0,1
@lingui/conf,Data validation,3480,3,20.151724137931033,1.6758620689655173,28.758189655172412,1.0,1,1046759,59.0,1
intl-tel-input,Data validation,4807,25,41.10677137507801,1.7127106303307675,13.06906594549615,2.0,1,994080,5.0,1
@metamask/superstruct,Data validation,901,13,3.243063263041065,0.003329633740288568,28.37680355160932,1.0,1,966077,2.0,1
@sapphire/shapeshift,Data validation,1692,1,104.69636524822694,0.05555555555555555,3.0221631205673756,1.0,1,957191,12.0,1
strict-url-sanitise,Data validation,399,399,0.9154135338345865,0.012531328320802004,0.9154135338345865,2.0,0,963531,0.0,0
vee-validate,Data validation,3652,148,34.704750821467684,3.0846111719605696,41.00561336254107,1.0,1,1091707,171.0,1
